Win,Team,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,Vision Score,Total damage to Champion,DPM,K+A Per Minute,KP%,GD@15,CSD@15,XPD@15,LVLD@15,Total damage taken
1,T1,Teddy,ADC,2,2,6,4,413,10.5,17389,443,46,22212,565,0.2,0.444,-675,0,-453,-1,17157
1,T1,Keria,SUPPORT,1,4,7,2,35,0.9,9054,230,109,5106,130,0.2,0.444,-201,-2,60,0,17701
0,DRX,kingen,TOP,3,6,6,1.5,280,7.1,13352,340,53,29844,760,0.23,0.75,-372,5,-403,0,19073
0,DRX,Pyosik,JUNGLE,3,4,5,2,283,7.2,13882,353,71,19271,491,0.2,0.667,-1036,9,-194,0,36504
0,DRX,SOLKA,MID,2,3,6,2.7,292,7.4,13194,336,49,18794,478,0.2,0.667,14,7,142,1,17095
0,DRX,BAO,ADC,3,3,6,3,336,8.6,15575,396,51,18234,464,0.23,0.75,675,0,453,1,20213
0,DRX,Becca,SUPPORT,1,2,9,5,35,0.9,8087,206,101,4587,117,0.25,0.833,201,2,-60,0,27404
0,DRX,kingen,TOP,3,4,1,1,203,7.7,9953,375,13,13108,494,0.15,0.667,-532,-14,12,0,16843
0,DRX,Pyosik,JUNGLE,3,4,2,1.3,159,6,8622,325,51,6421,242,0.19,0.833,-1563,15,-227,0,29217
0,DRX,SOLKA,MID,0,7,2,0.3,209,7.9,7918,298,22,6851,258,0.08,0.333,-2193,-13,-1903,-1,12502
0,DRX,BAO,ADC,0,2,1,0.5,240,9,9064,342,22,6405,241,0.04,0.167,-989,-12,-960,-1,12366
0,DRX,Becca,SUPPORT,0,4,1,0.3,35,1.3,5181,195,58,2859,108,0.04,0.167,-904,-1,-643,-1,12323
1,T1,Canna,TOP,0,2,8,4,219,8.3,10292,388,37,7618,287,0.3,0.381,532,14,-12,0,20272
1,T1,Cuzz,JUNGLE,7,1,8,15,201,7.6,12702,479,73,13297,501,0.57,0.714,1563,-15,227,0,21851
1,T1,Faker,MID,5,1,8,13,228,8.6,12233,461,15,14211,536,0.49,0.619,2193,13,1903,1,10474
1,T1,Teddy,ADC,7,0,5,14.4,267,10.1,13344,503,30,18976,715,0.45,0.571,989,12,960,1,8644
1,T1,Keria,SUPPORT,2,2,14,8,41,1.5,7710,291,87,4533,171,0.6,0.762,904,1,643,1,11334
1,LSB,Summit,TOP,4,1,4,8,321,10,14748,459,43,15319,477,0.25,0.667,748,21,313,0,24235
1,LSB,Croco,JUNGLE,0,2,11,5.5,186,5.8,10281,320,58,7989,249,0.34,0.917,-1462,-30,-1256,-1,30183
1,LSB,FATE,MID,2,1,8,10,317,9.9,13803,430,40,20410,636,0.31,0.833,-871,-14,-245,0,9018
1,LSB,Prince,ADC,6,1,3,9,325,10.1,15185,473,38,29484,919,0.28,0.75,599,23,-74,0,12985
1,LSB,Effort,SUPPORT,0,4,4,1,42,1.3,7059,220,106,4301,134,0.12,0.333,-287,3,-93,0,16514
0,BRO,Hoya,TOP,2,3,3,1.7,220,6.9,10187,317,37,11265,351,0.16,0.556,-748,-21,-313,0,30404
0,BRO,UmTi,JUNGLE,3,3,3,2,218,6.8,10841,338,65,10376,323,0.19,0.667,1462,30,1256,1,32876
0,BRO,Lava,MID,1,2,4,2.5,290,9,12140,378,16,17197,536,0.16,0.556,871,14,245,0,14584
0,BRO,Hena,ADC,3,2,2,2.5,314,9.8,12628,393,64,14551,453,0.16,0.556,-599,-23,74,0,16340
0,BRO,Delight,SUPPORT,0,2,7,3.5,30,0.9,6462,201,84,3637,113,0.22,0.778,287,-3,93,0,11794
0,BRO,Hoya,TOP,1,3,2,1,188,7.6,8098,327,17,8473,343,0.12,0.6,-1227,-24,-1085,-1,20912
0,BRO,UmTi,JUNGLE,2,3,3,1.7,148,6,8095,327,37,9538,386,0.2,1,-1267,4,-841,-1,25532
0,BRO,Lava,MID,1,3,3,1.3,216,8.7,8500,344,20,7763,314,0.16,0.8,-2353,-19,-1094,-1,16558
0,BRO,Hena,ADC,1,5,3,0.8,230,9.3,8723,353,30,12114,490,0.16,0.8,-628,-14,-677,0,13257
0,BRO,Delight,SUPPORT,0,5,4,0.8,30,1.2,5011,203,61,3641,147,0.16,0.8,-335,-3,-98,0,10360
1,LSB,Summit,TOP,2,2,10,6,245,9.9,10839,438,17,18278,739,0.49,0.632,1227,24,1085,1,23679
1,LSB,Croco,JUNGLE,5,1,9,14,159,6.4,10130,410,39,11134,450,0.57,0.737,1267,-4,841,1,22732
1,LSB,FATE,MID,7,0,7,16.8,275,11.1,13684,553,23,21176,856,0.57,0.737,2353,19,1094,1,6708
1,LSB,Prince,ADC,4,1,4,8,237,9.6,10818,437,27,9500,384,0.32,0.421,628,14,677,0,10065
1,LSB,Effort,SUPPORT,1,1,11,12,33,1.3,6171,250,74,2567,104,0.49,0.632,335,3,98,0,11041
1,KT Rolster,Doran,TOP,1,0,8,10.8,301,9,13531,404,49,7185,214,0.27,0.643,662,-2,660,1,14204
1,KT Rolster,GIDEON,JUNGLE,2,0,7,10.8,248,7.4,11889,355,82,7223,215,0.27,0.643,478,1,652,1,24977
1,KT Rolster,Dove,MID,6,0,2,9.6,365,10.9,16095,480,53,13797,411,0.24,0.571,299,4,-120,0,5989
1,KT Rolster,Noah,ADC,5,0,2,8.4,355,10.6,15361,458,27,7238,216,0.21,0.5,-1479,-4,-124,-1,9627
1,KT Rolster,Zzus,SUPPORT,0,0,8,9.6,34,1,7781,232,98,2073,62,0.24,0.571,-3,-1,258,0,7913
0,GEN,Rascal,TOP,0,3,0,0,312,9.3,11462,342,36,4919,147,0,0,-662,2,-660,-1,12271
0,GEN,Clid,JUNGLE,0,2,0,0,195,5.8,8954,267,38,3141,94,0,0,-478,-1,-652,-1,21161
0,GEN,Bdd,MID,0,2,0,0,356,10.6,12786,381,29,5566,166,0,0,-299,-4,120,0,9062
0,GEN,Ruler,ADC,0,3,0,0,385,11.5,14758,440,94,6588,196,0,0,1479,4,124,1,10358
0,GEN,Life,SUPPORT,0,4,0,0,41,1.2,6545,195,102,1288,38,0,0,3,1,-258,0,10314
1,GEN,Rascal,TOP,0,0,5,6,238,8.3,10392,364,27,8481,297,0.18,0.556,462,18,398,1,14632
1,GEN,Clid,JUNGLE,2,0,5,8.4,182,6.4,10018,351,34,6278,220,0.25,0.778,115,-12,-108,0,21989
1,GEN,Bdd,MID,3,0,3,7.2,277,9.7,12120,424,38,10385,364,0.21,0.667,416,21,741,0,5524
1,GEN,Ruler,ADC,4,0,5,10.8,306,10.7,14048,492,49,12694,444,0.32,1,2677,40,831,1,5378
1,GEN,Life,SUPPORT,0,0,9,10.8,31,1.1,6903,242,77,1493,52,0.32,1,95,2,-545,0,3404
0,KT Rolster,Doran,TOP,0,1,0,0,215,7.5,9013,316,23,6823,239,0,0,-462,-18,-398,-1,20107
0,KT Rolster,GIDEON,JUNGLE,0,2,0,0,182,6.4,8172,286,57,5424,190,0,0,-115,12,108,0,20879
0,KT Rolster,Dove,MID,0,1,0,0,258,9,10028,351,26,7470,261,0,0,-416,-21,-741,0,10700
0,KT Rolster,Noah,ADC,0,2,0,0,255,8.9,9812,343,29,4789,168,0,0,-2677,-40,-831,-1,9919
0,KT Rolster,Zzus,SUPPORT,0,3,0,0,26,0.9,5538,194,63,1375,48,0,0,-95,-2,545,0,7597
0,KT Rolster,Doran,TOP,0,2,5,2.5,237,8.1,9405,323,28,6985,240,0.17,0.625,-194,-10,-332,0,19557
0,KT Rolster,GIDEON,JUNGLE,0,1,5,5,201,6.9,9468,326,65,2904,100,0.17,0.625,580,12,753,1,26361
0,KT Rolster,Dove,MID,2,0,3,6,265,9.1,11048,380,26,10750,370,0.17,0.625,-124,-5,141,0,10594
0,KT Rolster,Noah,ADC,5,2,2,3.5,308,10.6,13985,481,42,14084,484,0.24,0.875,904,-7,-151,0,10644
0,KT Rolster,Zzus,SUPPORT,1,3,4,1.7,34,1.2,6537,225,72,2101,72,0.17,0.625,480,6,488,0,13735
1,GEN,Rascal,TOP,1,1,7,8,259,8.9,11341,390,28,6960,239,0.28,1,194,10,332,0,15213
1,GEN,Clid,JUNGLE,2,3,5,2.3,191,6.6,10543,363,53,5513,190,0.24,0.875,-580,-12,-753,-1,23952
1,GEN,Bdd,MID,1,1,6,7,270,9.3,11611,399,34,19732,678,0.24,0.875,124,5,-141,0,10595
1,GEN,Ruler,ADC,4,1,4,8,287,9.9,13712,471,68,15220,523,0.28,1,-904,7,151,0,7312
1,GEN,Life,SUPPORT,0,2,5,2.5,29,1,6721,231,75,3587,123,0.17,0.625,-480,-6,-488,0,7115
0,DRX,kingen,TOP,0,3,7,2.3,290,7.6,13110,345,63,19609,516,0.18,0.538,397,25,1199,1,35948
0,DRX,Pyosik,JUNGLE,5,5,7,2.4,250,6.6,13608,358,65,20860,548,0.32,0.923,-290,-7,-1093,-1,50781
0,DRX,SOLKA,MID,2,5,8,2,280,7.4,12318,324,38,15163,399,0.26,0.769,-686,-20,-1610,-1,14358
0,DRX,BAO,ADC,4,5,4,1.6,329,8.7,14982,394,32,32350,851,0.21,0.615,-347,-11,-674,0,19097
0,DRX,Becca,SUPPORT,2,2,10,6,39,1,8643,227,106,6996,184,0.32,0.923,144,-1,-395,-1,14177
1,DWG KIA,Khan,TOP,4,2,8,6,235,6.2,12877,339,56,21028,553,0.32,0.6,-397,-25,-1199,-1,34819
1,DWG KIA,Canyon,JUNGLE,7,3,12,6.3,264,6.9,14707,387,59,24868,654,0.5,0.95,290,7,1093,1,53080
1,DWG KIA,ShowMaker,MID,3,0,14,20.4,308,8.1,15131,398,45,28254,743,0.45,0.85,686,20,1610,1,15971
1,DWG KIA,Ghost,ADC,6,3,3,3,373,9.8,17563,462,63,20884,549,0.24,0.45,347,11,674,0,19786
1,DWG KIA,BeryL,SUPPORT,0,5,15,3,42,1.1,8833,232,132,5561,146,0.39,0.75,-144,1,395,1,21376
1,DWG KIA,Khan,TOP,7,0,6,15.6,212,8.5,11487,459,37,15662,626,0.52,0.65,2148,18,803,1,16635
1,DWG KIA,Canyon,JUNGLE,3,0,9,14.4,189,7.5,9772,390,25,7720,308,0.48,0.6,797,16,691,0,29257
1,DWG KIA,ShowMaker,MID,1,0,14,18,230,9.2,10361,414,28,6530,261,0.6,0.75,846,5,1055,1,7413
1,DWG KIA,Ghost,ADC,6,0,2,9.6,242,9.7,11821,472,29,11702,467,0.32,0.4,474,-2,835,1,7589
1,DWG KIA,BeryL,SUPPORT,3,1,11,14,46,1.8,7196,287,71,9358,374,0.56,0.7,865,10,990,1,12781
0,DRX,kingen,TOP,0,3,0,0,183,7.3,7425,297,16,7084,283,0,0,-2148,-18,-803,-1,15963
0,DRX,Pyosik,JUNGLE,0,7,1,0.1,128,5.1,6402,256,28,8904,356,0.04,1,-797,-16,-691,0,20538
0,DRX,SOLKA,MID,1,4,0,0.3,200,8,8081,323,20,8572,342,0.04,1,-846,-5,-1055,-1,11231
0,DRX,BAO,ADC,0,4,0,0,229,9.1,8615,344,19,10254,410,0,0,-474,2,-835,-1,11144
0,DRX,Becca,SUPPORT,0,2,1,0.5,34,1.4,4908,196,54,3121,125,0.04,1,-865,-10,-990,-1,9787
1,T1,Canna,TOP,4,1,9,13,263,7.6,13720,397,42,13689,397,0.38,0.765,-1115,-15,-179,0,18718
1,T1,Cuzz,JUNGLE,2,0,11,15.6,216,6.3,12012,348,70,9938,288,0.38,0.765,-866,3,-680,0,29467
1,T1,Faker,MID,2,6,8,1.7,258,7.5,12686,368,37,20204,585,0.29,0.588,-1063,-11,-1329,-1,16389
1,T1,Teddy,ADC,7,2,7,7,381,11,17272,500,61,21750,630,0.41,0.824,-1036,-7,-1075,-1,13516
1,T1,Keria,SUPPORT,2,1,13,15,56,1.6,9177,266,97,14545,421,0.43,0.882,156,6,91,0,18172
0,AF,Kiin,TOP,3,3,0,1,298,8.6,12922,374,32,13655,396,0.09,0.3,1115,15,179,0,26712
0,AF,Dread,JUNGLE,2,4,5,1.8,227,6.6,10897,316,71,8358,242,0.2,0.7,866,-3,680,0,35706
0,AF,Fly,MID,0,3,6,2,283,8.2,12783,370,33,10288,298,0.17,0.6,1063,11,1329,1,17442
0,AF,Bang,ADC,5,5,2,1.4,312,9,14009,406,41,17368,503,0.2,0.7,1036,7,1075,1,17666
0,AF,Lehends,SUPPORT,0,2,6,3,44,1.3,7453,216,97,4895,142,0.17,0.6,-156,-6,-91,0,15604
1,AF,Kiin,TOP,2,4,11,3.3,235,6.8,12022,347,33,22156,640,0.38,0.591,-323,-1,489,0,28835
1,AF,Dread,JUNGLE,5,2,12,8.5,236,6.8,13094,378,61,18862,545,0.49,0.773,568,3,176,0,49381
1,AF,Fly,MID,10,2,10,10,262,7.6,15614,451,28,25704,742,0.58,0.909,1255,-1,-199,0,14412
1,AF,Bang,ADC,5,3,8,4.3,293,8.5,14869,429,63,14907,430,0.38,0.591,74,-10,-229,0,14992
1,AF,Lehends,SUPPORT,0,3,15,5,45,1.3,8333,241,94,4705,136,0.43,0.682,430,7,142,0,24743
0,T1,Canna,TOP,1,6,8,1.5,208,6,10398,300,32,18054,521,0.26,0.643,323,1,-489,0,30403
0,T1,Cuzz,JUNGLE,3,6,6,1.5,188,5.4,11475,331,87,22068,637,0.26,0.643,-568,-3,-176,0,32883
0,T1,Faker,MID,1,2,10,5.5,287,8.3,12815,370,26,19841,573,0.32,0.786,-1255,1,199,0,15951
0,T1,Teddy,ADC,8,3,4,4,363,10.5,17553,507,48,30860,891,0.35,0.857,-74,10,229,0,23604
0,T1,Keria,SUPPORT,1,5,6,1.4,26,0.8,7309,211,87,6062,175,0.2,0.5,-430,-7,-142,0,15586
1,T1,Canna,TOP,6,3,9,5,230,7.7,12322,414,17,18517,623,0.5,0.882,1083,40,897,0,14232
1,T1,Cuzz,JUNGLE,5,0,7,14.4,206,6.9,11711,394,69,13797,464,0.4,0.706,1318,41,2228,2,24498
1,T1,Faker,MID,0,1,14,14,208,7,9515,320,33,9280,312,0.47,0.824,-353,-25,-1317,-1,7499
1,T1,Teddy,ADC,4,2,9,6.5,288,9.7,13236,445,41,14643,492,0.44,0.765,908,17,115,0,12303
1,T1,Keria,SUPPORT,2,0,12,16.8,32,1.1,7493,252,70,7116,239,0.47,0.824,470,5,490,1,13800
0,AF,Kiin,TOP,1,6,2,0.5,165,5.5,8620,290,28,10392,350,0.1,0.5,-1083,-40,-897,0,20535
0,AF,Dread,JUNGLE,1,3,4,1.7,168,5.7,8715,293,27,7771,261,0.17,0.833,-1318,-41,-2228,-2,30678
0,AF,Fly,MID,1,3,1,0.7,224,7.5,9641,324,33,9888,333,0.07,0.333,353,25,1317,1,12775
0,AF,Bang,ADC,3,3,1,1.3,270,9.1,12401,417,53,13507,454,0.13,0.667,-908,-17,-115,0,15415
0,AF,Lehends,SUPPORT,0,2,5,2.5,37,1.2,6322,213,72,5542,186,0.17,0.833,-470,-5,-490,-1,19150
0,BRO,Hoya,TOP,0,0,0,0,260,9.2,9938,351,33,10557,373,0,0,296,4,-65,0,13553
0,BRO,UmTi,JUNGLE,1,2,0,0.5,201,7.1,8645,306,31,5191,184,0.04,0.5,-548,0,-371,-1,23471
0,BRO,Yaharong,MID,0,2,1,0.5,234,8.3,8929,316,25,6608,234,0.04,0.5,-603,6,37,0,7893
0,BRO,Hena,ADC,1,2,0,0.5,280,9.9,10197,361,25,3492,123,0.04,0.5,-1542,-24,-579,0,8811
0,BRO,Delight,SUPPORT,0,1,1,1,36,1.3,5701,202,65,1803,64,0.04,0.5,32,-4,-436,-1,9170
1,HLE,Morgan,TOP,0,0,3,3.6,262,9.3,10413,368,29,5900,209,0.11,0.429,-296,-4,65,0,18004
1,HLE,yoHan,JUNGLE,3,0,2,6,177,6.3,9904,350,58,3645,129,0.18,0.714,548,0,371,1,19264
1,HLE,Chovy,MID,2,1,3,5,290,10.3,12647,447,44,7256,257,0.18,0.714,603,-6,-37,0,7377
1,HLE,Deft,ADC,2,0,3,6,355,12.6,14596,516,63,18810,665,0.18,0.714,1542,24,579,0,6798
1,HLE,Vsta,SUPPORT,0,1,4,4,34,1.2,6722,238,72,2336,83,0.14,0.571,-32,4,436,1,4864
1,HLE,Morgan,TOP,0,0,6,7.2,203,8.1,8686,345,33,5020,200,0.24,0.429,-489,-10,270,1,10216
1,HLE,yoHan,JUNGLE,2,1,5,7,164,6.5,8970,357,34,3521,140,0.28,0.5,1058,-7,462,0,22142
1,HLE,Chovy,MID,7,2,5,6,265,10.5,14205,565,27,13474,536,0.48,0.857,2381,32,1604,1,14250
1,HLE,Vsta,ADC,0,0,8,9.6,197,7.8,9301,370,22,5088,202,0.32,0.571,136,5,10,0,10775
1,HLE,Deft,SUPPORT,5,1,5,10,35,1.4,9141,363,70,20473,814,0.4,0.714,997,-12,163,0,8824
0,BRO,Hoya,TOP,3,3,1,1.3,198,7.9,9371,373,21,11884,473,0.16,1,489,10,-270,-1,14266
0,BRO,UmTi,JUNGLE,0,4,2,0.5,153,6.1,6842,272,25,5474,218,0.08,0.5,-1058,7,-462,0,23010
0,BRO,Yaharong,MID,1,4,3,1,209,8.3,8575,341,31,8831,351,0.16,1,-2381,-32,-1604,-1,12865
0,BRO,Hena,ADC,0,1,2,2,221,8.8,8201,326,37,5470,217,0.08,0.5,-136,-5,-10,0,8603
0,BRO,Delight,SUPPORT,0,2,3,1.5,35,1.4,5079,202,55,2268,90,0.12,0.75,-997,12,-163,0,10928
0,KT Rolster,Doran,TOP,2,3,3,1.7,261,8.4,10733,343,20,11647,373,0.16,0.714,75,3,-119,0,36281
0,KT Rolster,GIDEON,JUNGLE,3,3,4,2.3,175,5.6,9798,314,69,7782,249,0.22,1,355,-28,-720,-1,37423
0,KT Rolster,Dove,MID,1,2,4,2.5,291,9.3,11595,371,50,15980,511,0.16,0.714,710,21,695,0,13302
0,KT Rolster,Zzus,ADC,0,5,5,1,173,5.5,8270,265,25,4023,129,0.16,0.714,-2277,-52,-735,-1,22389
0,KT Rolster,Noah,SUPPORT,1,2,4,2.5,66,2.1,8431,270,83,13610,436,0.16,0.714,335,-6,-479,0,15294
1,NS,Rich,TOP,1,3,3,1.3,252,8.1,11565,370,29,11617,372,0.13,0.267,-75,-3,119,0,23238
1,NS,Peanut,JUNGLE,2,1,6,8,249,8,11815,378,66,12916,413,0.26,0.533,-355,28,720,1,18446
1,NS,Bay,MID,4,1,8,12,245,7.8,12425,398,22,32164,1029,0.38,0.8,-710,-21,-695,0,7167
1,NS,deokdam,ADC,6,0,8,16.8,307,9.8,15985,512,41,30365,972,0.45,0.933,2277,52,735,1,11974
1,NS,Kellin,SUPPORT,2,2,11,6.5,32,1,8366,268,85,8477,271,0.42,0.867,-335,6,479,0,15943
0,NS,Rich,TOP,0,2,5,2.5,191,7.1,8351,311,22,11239,418,0.19,1,-292,-18,-16,0,15321
0,NS,Peanut,JUNGLE,0,3,2,0.7,193,7.2,8310,309,67,6872,256,0.07,0.4,-1282,-13,-376,-1,25380
0,NS,Bay,MID,2,3,2,1.3,240,8.9,9908,369,20,10944,407,0.15,0.8,-929,-14,-141,0,11766
0,NS,deokdam,ADC,3,4,2,1.3,227,8.4,10614,395,31,9341,347,0.19,1,-1897,-4,-263,0,13114
0,NS,Kellin,SUPPORT,0,4,5,1.3,31,1.2,5546,206,68,3851,143,0.19,1,-119,1,-262,-1,10333
1,KT Rolster,Doran,TOP,3,2,3,3,240,8.9,10620,395,26,10694,398,0.22,0.375,292,18,16,0,21148
1,KT Rolster,GIDEON,JUNGLE,4,0,9,15.6,190,7.1,10710,398,63,10259,382,0.48,0.813,1282,13,376,1,21407
1,KT Rolster,Dove,MID,2,0,8,12,263,9.8,11675,434,24,9781,364,0.37,0.625,929,14,141,0,9529
1,KT Rolster,Noah,ADC,7,1,6,13,280,10.4,14412,536,27,17147,638,0.48,0.813,1897,4,263,0,7636
1,KT Rolster,Zzus,SUPPORT,0,2,11,5.5,32,1.2,6312,235,52,2790,104,0.41,0.688,119,-1,262,1,11909
1,KT Rolster,Doran,TOP,2,2,7,4.5,317,7,16025,355,50,16927,375,0.2,0.692,495,11,-95,0,29470
1,KT Rolster,GIDEON,JUNGLE,3,0,6,10.8,276,6.1,14405,319,123,12380,275,0.2,0.692,375,-2,34,0,37674
1,KT Rolster,Dove,MID,4,2,6,5,404,9,18508,410,80,34404,763,0.22,0.769,491,-5,429,0,14762
1,KT Rolster,Zzus,ADC,2,1,10,12,193,4.3,12585,279,40,8159,181,0.27,0.923,-251,-9,368,1,23207
1,KT Rolster,Noah,SUPPORT,2,1,10,12,177,3.9,17285,383,145,24658,547,0.27,0.923,1868,13,1046,1,14936
0,NS,Rich,TOP,1,2,3,2,287,6.4,14367,319,49,16995,377,0.09,0.667,-495,-11,95,0,39846
0,NS,Peanut,JUNGLE,1,4,2,0.8,332,7.4,15622,346,78,18521,411,0.07,0.5,-375,2,-34,0,25213
0,NS,Bay,MID,2,2,4,3,368,8.2,17340,384,52,24806,550,0.13,1,-491,5,-429,0,13891
0,NS,deokdam,ADC,2,3,3,1.7,400,8.9,18149,402,67,15858,352,0.11,0.833,251,9,-368,-1,22100
0,NS,Kellin,SUPPORT,0,2,4,2,37,0.8,9078,201,128,5107,113,0.09,0.667,-1868,-13,-1046,-1,19363
0,DRX,kingen,TOP,0,1,1,1,232,8.3,9101,327,22,10265,369,0.04,0.5,-166,-10,-283,-1,15461
0,DRX,Pyosik,JUNGLE,1,4,1,0.5,203,7.3,8779,316,34,3685,133,0.07,1,-107,0,-196,0,26219
0,DRX,SOLKA,MID,1,0,1,2.4,284,10.2,10242,368,26,15241,548,0.07,1,20,19,1078,0,7912
0,DRX,BAO,ADC,0,2,1,0.5,286,10.3,10216,367,35,7687,277,0.04,0.5,146,9,276,0,9527
0,DRX,Becca,SUPPORT,0,2,2,1,40,1.4,5416,195,63,3338,120,0.07,1,-153,10,352,1,12148
1,GEN,Rascal,TOP,3,0,2,6,265,9.5,11985,431,39,11782,424,0.18,0.556,166,10,283,1,21570
1,GEN,Clid,JUNGLE,2,0,4,7.2,193,6.9,9968,359,42,9369,337,0.22,0.667,107,0,196,0,21112
1,GEN,Bdd,MID,2,1,6,8,276,9.9,11708,421,28,13491,485,0.29,0.889,-20,-19,-1078,0,11427
1,GEN,Ruler,ADC,1,1,3,4,277,10,11124,400,71,7916,285,0.14,0.444,-146,-9,-276,0,6737
1,GEN,Life,SUPPORT,1,0,5,7.2,30,1.1,6858,247,75,2354,85,0.22,0.667,153,-10,-352,-1,8531
1,GEN,Rascal,TOP,2,5,6,1.6,315,7.3,16832,392,44,16226,378,0.19,0.421,-2350,-43,-1408,-1,39385
1,GEN,Clid,JUNGLE,3,5,7,2,272,6.3,15083,351,83,9117,212,0.23,0.526,-430,2,-332,0,49473
1,GEN,Bdd,MID,8,0,6,16.8,379,8.8,19016,443,47,41383,964,0.33,0.737,1174,19,1358,1,19263
1,GEN,Life,ADC,1,1,13,14,294,6.8,14918,347,47,22313,520,0.33,0.737,-44,0,514,0,13705
1,GEN,Ruler,SUPPORT,5,2,11,8,87,2,14416,336,153,20891,486,0.37,0.842,872,-14,169,1,10339
0,DRX,kingen,TOP,3,4,8,2.8,287,6.7,15803,368,65,13106,305,0.26,0.846,2350,43,1408,1,41310
0,DRX,Pyosik,JUNGLE,6,4,6,3,313,7.3,16577,386,95,32403,754,0.28,0.923,430,-2,332,0,42795
0,DRX,SOLKA,MID,0,4,6,1.5,319,7.4,14365,334,59,19574,456,0.14,0.462,-1174,-19,-1358,-1,22001
0,DRX,BAO,ADC,3,2,4,3.5,396,9.2,17112,398,59,23870,556,0.16,0.538,44,0,-514,0,20332
0,DRX,Becca,SUPPORT,1,5,3,0.8,43,1,8951,208,116,3891,91,0.09,0.308,-872,14,-169,-1,26840
1,AF,Kiin,TOP,2,2,11,6.5,251,8.4,12707,427,29,19997,672,0.44,0.65,198,-5,-327,0,14682
1,AF,Dread,JUNGLE,6,1,10,16,229,7.7,12703,427,65,15052,506,0.54,0.8,431,18,1249,1,25278
1,AF,Fly,MID,3,2,7,5,277,9.3,12235,411,38,12475,419,0.34,0.5,68,-8,637,1,9925
1,AF,Bang,ADC,7,0,3,12,337,11.3,15743,529,69,16988,571,0.34,0.5,1563,10,1652,1,10678
1,AF,Lehends,SUPPORT,2,3,9,3.7,39,1.3,7684,258,91,4065,137,0.37,0.55,164,-10,-446,0,10164
0,LSB,Summit,TOP,2,5,4,1.2,238,8,10413,350,30,9934,334,0.2,0.75,-198,5,327,0,26780
0,LSB,Croco,JUNGLE,3,5,4,1.4,163,5.5,9947,334,39,6850,230,0.24,0.875,-431,-18,-1249,-1,24603
0,LSB,FATE,MID,1,2,5,3,291,9.8,11383,383,22,9456,318,0.2,0.75,-68,8,-637,-1,9752
0,LSB,Prince,ADC,2,4,3,1.3,285,9.6,11949,402,30,7050,237,0.17,0.625,-1563,-10,-1652,-1,15134
0,LSB,Effort,SUPPORT,0,4,4,1,49,1.6,6029,203,87,1670,56,0.13,0.5,-164,10,446,0,12342
0,LSB,Summit,TOP,3,9,1,0.4,202,7.3,10178,367,21,12774,461,0.14,0.4,-1977,-35,-1917,-1,26948
0,LSB,Croco,JUNGLE,1,8,4,0.6,134,4.8,7439,268,43,7132,257,0.18,0.5,-2794,-23,-2312,-2,25120
0,LSB,FATE,MID,3,3,3,2,256,9.2,10386,375,20,14444,521,0.22,0.6,-1425,-1,-1033,-1,13102
0,LSB,Prince,ADC,3,1,1,4,279,10.1,11420,412,22,10589,382,0.14,0.4,-1014,8,-228,0,9678
0,LSB,Effort,SUPPORT,0,5,7,1.4,31,1.1,5692,205,74,5214,188,0.25,0.7,-1082,2,-488,0,16596
1,AF,Kiin,TOP,7,1,9,16,303,10.9,15194,548,33,22743,821,0.58,0.615,1977,35,1917,1,14487
1,AF,Dread,JUNGLE,6,2,16,11,177,6.4,12404,448,44,13173,475,0.79,0.846,2794,23,2312,2,28338
1,AF,Fly,MID,5,4,11,4,251,9.1,12088,436,19,19036,687,0.58,0.615,1425,1,1033,1,18193
1,AF,Bang,ADC,8,0,3,13.2,277,10,13685,494,36,11756,424,0.4,0.423,1014,-8,228,0,7716
1,AF,Lehends,SUPPORT,0,3,13,4.3,23,0.8,7234,261,98,4077,147,0.47,0.5,1082,-2,488,0,9191
0,DWG KIA,Khan,TOP,0,3,2,0.7,332,8.6,13407,346,46,15929,411,0.05,0.182,62,8,260,0,34149
0,DWG KIA,Canyon,JUNGLE,2,4,3,1.3,295,7.6,13044,336,123,15050,388,0.13,0.455,1091,31,1561,1,31838
0,DWG KIA,ShowMaker,MID,2,0,3,6,384,9.9,15449,399,66,18578,479,0.13,0.455,993,18,335,0,17117
0,DWG KIA,Ghost,ADC,5,7,3,1.1,307,7.9,14616,377,35,12029,310,0.21,0.727,-1359,-42,-379,0,16664
0,DWG KIA,BeryL,SUPPORT,2,4,6,2,57,1.5,9034,233,107,4945,128,0.21,0.727,511,13,502,0,15999
1,KT Rolster,Doran,TOP,2,0,8,12,329,8.5,16500,426,41,23682,611,0.26,0.556,-62,-8,-260,0,32142
1,KT Rolster,GIDEON,JUNGLE,3,1,8,11,255,6.6,13590,351,56,7038,182,0.28,0.611,-1091,-31,-1561,-1,35646
1,KT Rolster,Dove,MID,3,2,4,3.5,350,9,15926,411,51,22575,582,0.18,0.389,-993,-18,-335,0,8045
1,KT Rolster,Noah,ADC,10,5,5,3,363,9.4,18975,489,57,21158,546,0.39,0.833,1359,42,379,0,16350
1,KT Rolster,Zzus,SUPPORT,0,3,10,3.3,36,0.9,9682,250,100,6288,162,0.26,0.556,-511,-13,-502,0,11729
0,KT Rolster,Doran,TOP,1,2,2,1.5,224,8.4,9086,341,21,14160,531,0.11,1,-802,-15,-227,0,22411
